from,to,weight
3152,7239,1
3152,7411,1
3152,7412,1
3152,7413,1
3152,7421,1
3152,7422,1
3152,8351,1
3153,3154,3
3153,3161,1
3153,3241,1
3153,3255,1
3153,3256,1
3153,7231,1
3153,7232,1
3153,7233,1
3153,7234,1
3153,7239,1
3153,7411,1
3153,7412,1
3153,7413,1
3153,7421,1
3153,7422,1
3153,8351,1
3154,3161,1
3154,3241,1
3154,3255,1
3154,3256,1
3154,7231,2
3154,7232,2
3154,7233,2
3154,7234,1
3154,7239,2
3154,7411,1
3154,7412,1
3154,7413,1
3154,7421,1
3154,7422,1
3154,8351,1
3159,3161,1
3159,8311,1
3159,8312,1
3159,8321,1
3159,8322,1
3159,8331,1
3159,8332,1
3159,8341,1
3159,8342,1
3159,8343,1
3161,3241,1
3161,3255,1
3161,3256,1
3211,3212,3
3211,7211,1
3211,7221,1
3211,7222,1
3211,7223,1
3211,7224,1
3211,7613,1
3211,8112,1
3211,8113,1
3211,8114,1
3211,8121,1
3211,8122,1
3211,8131,1
3211,8132,1
3211,8141,1
3211,8142,1
3211,8143,1
3211,8151,1
3211,8152,1
3211,8153,1
3211,8154,1
3211,8155,1
3211,8156,1
3211,8157,1
3211,8159,1
3211,8161,1
3211,8171,1
3211,8172,1
3211,8173,1
3211,8181,1
3211,8182,1
3211,8183,1
3211,8189,1
3211,8221,1
3212,7211,1
3212,7221,1
3212,7222,1
3212,7223,1
3212,7224,1
3212,7613,1
3212,8112,1
3212,8113,1
3212,8114,1
3212,8121,1
3212,8122,1
3212,8131,1
3212,8132,1
3212,8141,1
3212,8142,1
3212,8143,1
3212,8151,1
3212,8152,1
3212,8153,1
3212,8154,1
3212,8155,1
3212,8156,1
3212,8157,1
3212,8159,1
3212,8161,1
3212,8171,1
3212,8172,1
3212,8173,1
3212,8181,1
3212,8182,1
3212,8183,1
3212,8189,1
3212,8221,1
3213,3323,1
3213,4221,1
3213,4321,1
3213,5121,1
3213,5222,1
3213,5223,2
3213,5231,1
3214,3215,1
3221,3222,2
3221,3251,1
3221,3254,1
3221,3256,2
3221,3344,2
3221,5312,1
3221,5321,2
3221,5322,1
3222,3251,1
3222,3256,1
3222,3344,1
3222,5312,1
3222,5321,1
3222,5322,1
3231,3311,1
3231,3313,1
3231,3314,1
3231,3315,1
3231,3712,1
3231,3713,1
3231,3714,1
3241,3255,1
3241,3256,1
3251,3256,1
3252,3258,1
3252,3259,1
3252,3341,1
3252,3343,1
3252,4111,1
3252,4121,1
3252,4131,1
3252,4132,1
3252,4211,1
3252,4224,1
3252,4225,1
3252,4321,1
3252,4322,1
3252,4323,1
3252,4416,1
3252,5231,1
3252,5312,1
3253,5321,1
3254,3256,1
3254,3344,1
3254,5321,1
3255,3256,1
3255,3623,1
3256,3258,1
3256,3259,1
3256,3344,2
3256,3623,1
3256,5312,1
3256,5321,3
3256,5322,1
3256,5411,1
3256,5412,1
3257,4226,1
3257,4415,1
3257,4416,1
3258,3259,2
3258,3623,1
3258,5321,1
3258,5411,1
3258,5412,1
3259,3623,1
3259,5321,1
3259,5411,1
3259,5412,1
3311,3313,1
3311,3314,1
3311,3315,1
3311,3712,1
3311,3713,1
3311,3714,1
3311,4311,1
3311,4312,1
3313,3314,1
3313,3315,1
3313,3712,2
3313,3713,2
3313,3714,2
3313,4211,1
3313,5211,1
3313,5221,1
3313,5231,1
3314,3315,1
3314,3712,1
3314,3713,1
3314,3714,1
3315,3712,1
3315,3713,1
3315,3714,1
3321,3322,1
3321,5222,1
3321,5244,1
3322,5222,1
3322,5244,1
3323,3712,1
3323,3713,1
3323,3714,1
3323,4221,2
3323,4313,1
3323,4323,1
3323,4419,1
3323,5222,1
3323,5223,1
3323,5231,1
3331,9333,1
3331,9334,1
3332,3333,2
3332,3341,1
3332,3343,1
3332,3622,1
3332,3633,1
3332,3634,1
3332,3641,1
3332,3711,1
3332,4222,1
3332,4226,1
3332,4312,1
3332,4323,1
3332,4419,1
3332,5222,1
3332,5415,1
3333,3341,1
3333,3343,1
3333,3622,1
3333,3633,1
3333,3634,1
3333,3641,1
3333,3711,1
3333,4222,1
3333,4226,1
3333,4312,1
3333,4323,1
3333,4419,1
3333,5222,1
3333,5415,1
3334,3339,2
3341,3343,2
3341,3622,1
3341,3633,1
3341,3634,1
3341,3641,1
3341,3711,1
3341,4111,1
3341,4121,1
3341,4131,1
3341,4132,1
3341,4211,1
3341,4222,1
3341,4224,1
3341,4225,1
3341,4226,1
3341,4311,1
3341,4312,2
3341,4313,1
3341,4321,1
3341,4322,1
3341,4323,2
3341,4416,1
3341,4419,2
3341,5151,1
3341,5222,1
3341,5231,1
3341,5312,1
3341,5415,1
3341,6111,1
3343,3622,1
3343,3633,1
3343,3634,1
3343,3641,1
3343,3711,1
3343,4111,2
3343,4121,2
3343,4131,2
3343,4132,2
3343,4211,1
3343,4222,1
3343,4224,1
3343,4225,1
3343,4226,1
3343,4312,2
3343,4321,1
3343,4322,1
3343,4323,2
3343,4415,1
3343,4416,2
3343,4419,1
3343,5222,1
3343,5231,1
3343,5312,1
3343,5415,1
3344,4111,1
3344,4121,1
3344,4131,1
3344,4132,1
3344,4211,1
3344,4213,1
3344,4221,1
3344,4222,1
3344,4223,1
3344,4224,1
3344,4225,1
3344,4226,1
3344,4229,1
3344,4311,1
3344,4313,1
3344,4321,1
3344,4411,1
3344,4412,1
3344,4413,1
3344,4419,1
3344,5151,1
3344,5223,1
3344,5231,1
3344,5244,1
3344,5312,1
3344,5321,2
3344,5322,1
3344,5413,1
3344,5414,1
3344,6111,1
3511,3512,4
3511,3513,4
3511,3514,1
3512,3513,4
3512,3514,1
3512,3522,1
3513,3514,1
3522,7215,1
3522,7413,1
3522,7421,1
3522,7422,1
3622,3633,1
3622,3634,1
3622,3641,1
3622,3711,1
3622,4222,1
3622,4226,1
3622,4312,1
3622,4323,1
3622,4419,1
3622,5222,1
3622,5415,1
3623,5321,1
3623,5411,1
3623,5412,1
3631,5242,1
3631,7321,2
3631,7322,1
3631,7324,1
3631,7639,1
3631,8132,1
3632,7321,1
3633,3634,2
3633,3641,1
3633,3711,1
3633,4111,1
3633,4121,1
3633,4131,1
3633,4132,1
3633,4212,1
3633,4214,1
3633,4222,2
3633,4224,1
3633,4225,1
3633,4226,1
3633,4229,1
3633,4311,1
3633,4312,2
3633,4313,1
3633,4321,1
3633,4323,2
3633,4411,1
3633,4412,1
3633,4413,1
3633,4414,1
3633,4415,1
3633,4416,1
3633,4419,1
3633,5113,1
3633,5151,1
3633,5222,2
3633,5223,1
3633,5244,1
3633,5415,1
3633,6111,1
3633,7321,1
3633,7322,1
3634,3641,1
3634,3711,1
3634,4111,1
3634,4121,1
3634,4131,1
3634,4132,1
3634,4212,1
3634,4214,1
3634,4222,2
3634,4224,1
3634,4225,1
3634,4226,1
3634,4229,1
3634,4311,1
3634,4312,2
3634,4313,1
3634,4321,1
3634,4323,2
3634,4411,1
3634,4412,1
3634,4413,1
3634,4414,1
3634,4415,1
3634,4416,1
3634,4419,1
3634,5113,1
3634,5151,1
3634,5222,2
3634,5223,1
3634,5244,1
3634,5415,1
3634,6111,1
3634,7321,1
3634,7322,1
3641,3711,1
3641,4222,1
3641,4226,1
3641,4312,1
3641,4322,1
3641,4323,1
3641,4419,1
3641,5111,1
3641,5121,2
3641,5131,1
3641,5132,1
3641,5152,1
3641,5212,1
3641,5222,1
3641,5311,1
3641,5322,1
3641,5415,1
3641,7511,1
3641,7512,2
3641,7513,2
3641,7514,2
3641,9411,1
3711,4222,1
3711,4226,1
3711,4312,1
3711,4323,1
3711,4419,1
3711,5222,1
3711,5415,1
3712,3713,5
3712,3714,5
3712,4211,1
3712,4214,1
3712,4221,1
3712,4313,1
3712,4419,1
3713,3714,5
3713,4211,1
3713,4214,1
3713,4221,1
3713,4313,1
3713,4419,1
3714,4211,1
3714,4214,1
3714,4221,1
3714,4313,1
3714,4419,1
3715,3716,1
3715,3719,1
3716,3719,1
4111,4121,4
4111,4131,4
4111,4132,4
4111,4211,2
4111,4212,1
4111,4213,1
4111,4214,1
4111,4222,2
4111,4223,1
4111,4224,3
4111,4225,3
4111,4226,1
4111,4229,2
4111,4311,2
4111,4312,2
4111,4313,2
4111,4321,3
4111,4322,1
4111,4323,2
4111,4411,2
4111,4412,2
4111,4413,2
4111,4414,1
4111,4415,2
4111,4416,3
4111,4419,1
4111,5113,1
4111,5151,2
4111,5222,1
4111,5223,2
4111,5231,2
4111,5244,2
4111,5312,1
4111,5413,1
4111,5414,1
4111,6111,1
4111,7321,1
4111,7322,1
4121,4131,4
4121,4132,4
4121,4211,2
4121,4212,1
4121,4213,1
4121,4214,1
4121,4222,2
4121,4223,1
4121,4224,3
4121,4225,3
4121,4226,1
4121,4229,2
4121,4311,2
4121,4312,2
4121,4313,2
4121,4321,3
4121,4322,1
4121,4323,2
4121,4411,2
4121,4412,2
4121,4413,2
4121,4414,1
4121,4415,2
4121,4416,3
4121,4419,1
4121,5113,1
4121,5151,2
4121,5222,1
4121,5223,2
4121,5231,2
4121,5244,2
4121,5312,1
4121,5413,1
4121,5414,1
4121,6111,1
4121,7321,1
4121,7322,1
4131,4132,4
4131,4211,2
4131,4212,1
4131,4213,1
4131,4214,1
4131,4222,2
4131,4223,1
4131,4224,3
4131,4225,3
4131,4226,1
4131,4229,2
4131,4311,2
4131,4312,2
4131,4313,2
4131,4321,3
4131,4322,1
4131,4323,2
4131,4411,2
4131,4412,2
4131,4413,2
4131,4414,1
4131,4415,2
4131,4416,3
4131,4419,1
4131,5113,1
4131,5151,2
4131,5222,1
4131,5223,2
4131,5231,2
4131,5244,2
4131,5312,1
4131,5413,1
4131,5414,1
4131,6111,1
4131,7321,1
4131,7322,1
4132,4211,2
4132,4212,1
4132,4213,1
4132,4214,1
4132,4222,2
4132,4223,1
4132,4224,3
4132,4225,3
4132,4226,1
4132,4229,2
4132,4311,2
4132,4312,2
4132,4313,2
4132,4321,3
4132,4322,1
4132,4323,2
4132,4411,2
4132,4412,2
4132,4413,2
4132,4414,1
4132,4415,2
4132,4416,3
4132,4419,1
4132,5113,1
4132,5151,2
4132,5222,1
4132,5223,2
4132,5231,2
4132,5242,1
4132,5244,2
4132,5312,1
4132,5413,1
4132,5414,1
4132,6111,1
4132,7321,1
4132,7322,1
4211,4213,1
4211,4214,1
4211,4222,1
4211,4223,1
4211,4224,2
4211,4225,2
4211,4226,1
4211,4229,1
4211,4311,2
4211,4313,1
4211,4321,2
4211,4322,1
4211,4323,1
4211,4411,1
4211,4412,1
4211,4413,1
4211,4416,1
4211,4419,1
4211,5151,1
4211,5211,1
4211,5221,1
4211,5223,1
4211,5231,3
4211,5244,1
4211,5312,1
4211,5413,1
4211,5414,1
4212,4213,1
4212,4214,1
4212,4222,1
4212,4223,1
4212,4224,1
4212,4225,1
4212,4229,1
4212,4311,1
4212,4312,2
4212,4313,1
4212,4321,1
4212,4323,1
4212,4411,1
4212,4412,1
4212,4413,1
4212,4414,1
4212,4415,1
4212,4416,1
4212,5113,1
4212,5151,1
4212,5222,1
4212,5223,1
4212,5244,1
4212,6111,1
4212,7321,1
4212,7322,1
4213,4222,1
4213,4223,1
4213,4224,1
4213,4225,1
4213,4226,2
4213,4229,1
4213,4311,1
4213,4313,1
4213,4321,1
4213,4411,1
4213,4412,1
4213,4413,1
4213,4419,1
4213,5151,1
4213,5223,1
4213,5231,1
4213,5244,1
4213,5413,1
4213,5414,1
4214,4222,1
4214,4224,1
4214,4225,1
4214,4229,1
4214,4311,1
4214,4312,1
4214,4313,1
4214,4321,1
4214,4323,1
4214,4411,1
4214,4412,1
4214,4413,1
4214,4414,1
4214,4415,1
4214,4416,1
4214,5113,1
4214,5151,1
4214,5222,1
4214,5223,1
4214,5244,1
4214,6111,1
4214,7321,1
4214,7322,1
4221,4313,1
4221,4419,1
4221,5222,1
4221,5223,1
4221,5231,1
4221,6111,1
4222,4223,1
4222,4224,2
4222,4225,2
4222,4226,2
4222,4229,2
4222,4311,2
4222,4312,2
4222,4313,2
4222,4321,2
4222,4323,2
4222,4411,2
4222,4412,2
4222,4413,2
4222,4414,1
4222,4415,1
4222,4416,1
4222,4419,2
4222,5113,1
4222,5151,2
4222,5222,2
4222,5223,2
4222,5231,1
4222,5244,2
4222,5413,1
4222,5414,1
4222,5415,1
4222,6111,1
4222,7321,1
4222,7322,1
4223,4224,1
4223,4225,1
4223,4226,1
4223,4229,1
4223,4311,1
4223,4313,1
4223,4321,1
4223,4411,1
4223,4412,1
4223,4413,1
4223,4419,1
4223,5151,1
4223,5223,1
4223,5231,1
4223,5244,1
4223,5413,1
4223,5414,1
4224,4225,3
4224,4226,1
4224,4229,2
4224,4311,2
4224,4312,1
4224,4313,2
4224,4321,3
4224,4322,1
4224,4323,2
4224,4411,2
4224,4412,2
4224,4413,2
4224,4414,1
4224,4415,1
4224,4416,2
4224,4419,1
4224,5113,1
4224,5151,2
4224,5222,1
4224,5223,2
4224,5231,2
4224,5244,2
4224,5312,1
4224,5413,1
4224,5414,1
4224,6111,1
4224,7321,1
4224,7322,1
4225,4226,1
4225,4229,2
4225,4311,2
4225,4312,1
4225,4313,2
4225,4321,3
4225,4322,1
4225,4323,2
4225,4411,2
4225,4412,2
4225,4413,2
4225,4414,1
4225,4415,1
4225,4416,2
4225,4419,1
4225,5113,1
4225,5151,2
4225,5222,1
4225,5223,2
4225,5231,2
4225,5244,2
4225,5312,1
4225,5413,1
4225,5414,1
4225,6111,1
4225,7321,1
4225,7322,1
4226,4229,2
4226,4311,1
4226,4312,1
4226,4313,1
4226,4321,1
4226,4323,1
4226,4411,2
4226,4412,1
4226,4413,1
4226,4415,1
4226,4416,1
4226,4419,2
4226,5151,1
4226,5222,1
4226,5223,1
4226,5231,1
4226,5244,1
4226,5413,1
4226,5414,1
4226,5415,1
4229,4311,2
4229,4312,1
4229,4313,2
4229,4321,2
4229,4323,1
4229,4411,3
4229,4412,2
4229,4413,2
4229,4414,1
4229,4415,1
4229,4416,1
4229,4419,1
4229,5113,1
4229,5151,2
4229,5222,1
4229,5223,2
4229,5231,1
4229,5244,2
4229,5413,1
4229,5414,1
4229,6111,1
4229,7321,1
4229,7322,1
4311,4312,2
4311,4313,2
4311,4321,2
4311,4323,1
4311,4411,2
4311,4412,2
4311,4413,2
4311,4414,1
4311,4415,1
4311,4416,1
4311,4419,1
4311,5113,1
4311,5151,2
4311,5222,1
4311,5223,2
4311,5231,1
4311,5244,2
4311,5413,1
4311,5414,1
4311,6111,1
4311,7321,1
4311,7322,1
4312,4313,2
4312,4321,1
4312,4323,2
4312,4411,1
4312,4412,1
4312,4413,1
4312,4414,1
4312,4415,2
4312,4416,2
4312,4419,2
4312,5113,1
4312,5151,1
4312,5222,2
4312,5223,1
4312,5244,1
4312,5415,1
4312,6111,2
4312,7321,1
4312,7322,1
4313,4321,2
4313,4323,1
4313,4411,2
4313,4412,2
4313,4413,2
4313,4414,1
4313,4415,1
4313,4416,1
4313,4419,3
4313,5113,1
4313,5151,2
4313,5222,1
4313,5223,2
4313,5231,1
4313,5244,2
4313,5413,1
4313,5414,1
4313,6111,2
4313,7321,1
4313,7322,1
4321,4322,1
4321,4323,2
4321,4411,2
4321,4412,2
4321,4413,2
4321,4414,1
4321,4415,1
4321,4416,2
4321,4419,1
4321,5113,1
4321,5121,1
4321,5151,2
4321,5222,1
4321,5223,3
4321,5231,2
4321,5244,2
4321,5312,1
4321,5413,1
4321,5414,1
4321,6111,1
4321,7321,1
4321,7322,1
4322,4323,1
4322,4416,1
4322,5231,1
4322,5312,1
4323,4411,1
4323,4412,1
4323,4413,1
4323,4414,1
4323,4415,1
4323,4416,2
4323,4419,1
4323,5113,1
4323,5151,1
4323,5222,2
4323,5223,1
4323,5231,1
4323,5244,1
4323,5312,1
4323,5415,1
4323,6111,1
4323,7321,1
4323,7322,1
4411,4412,3
4411,4413,3
4411,4414,2
4411,4415,1
4411,4416,1
4411,4419,1
4411,5111,1
4411,5113,1
4411,5151,2
4411,5222,1
4411,5223,2
4411,5231,1
4411,5244,2
4411,5413,1
4411,5414,1
4411,6111,1
4411,7321,1
4411,7322,1
4412,4413,3
4412,4414,2
4412,4415,1
4412,4416,1
4412,4419,1
4412,5111,1
4412,5113,1
4412,5151,2
4412,5222,1
4412,5223,2
4412,5231,1
4412,5244,2
4412,5413,1
4412,5414,1
4412,6111,1
4412,7321,1
4412,7322,1
4413,4414,3
4413,4415,1
4413,4416,1
4413,4419,1
4413,5111,1
4413,5113,1
4413,5151,2
4413,5222,1
4413,5223,2
4413,5231,1
4413,5244,2
4413,5413,1
4413,5414,1
4413,6111,1
4413,7321,1
4413,7322,1
4414,4415,1
4414,4416,1
4414,5111,1
4414,5113,1
4414,5151,1
4414,5222,1
4414,5223,1
4414,5244,1
4414,6111,1
4414,7321,1
4414,7322,1
4415,4416,3
4415,5113,1
4415,5151,1
4415,5222,1
4415,5223,1
4415,5244,1
4415,6111,1
4415,7321,1
4415,7322,1
4415,7511,1
4415,7515,1
4416,5113,1
4416,5151,1
4416,5222,1
4416,5223,1
4416,5231,1
4416,5244,1
4416,5312,1
4416,6111,1
4416,7321,1
4416,7322,1
4419,5151,1
4419,5222,1
4419,5223,1
4419,5231,1
4419,5244,1
4419,5413,1
4419,5414,1
4419,5415,1
4419,6111,1
5111,5121,1
5111,5131,1
5111,5132,1
5111,5212,1
5111,7512,1
5111,7513,1
5111,7514,1
5113,5151,1
5113,5222,1
5113,5223,1
5113,5244,1
5113,6111,1
5113,7321,1
5113,7322,1
5121,5131,1
5121,5132,1
5121,5151,1
5121,5152,1
5121,5212,1
5121,5223,1
5121,5311,1
5121,5322,1
5121,7511,1
5121,7512,2
5121,7513,2
5121,7514,2
5121,9411,1
5131,5132,1
5131,5212,1
5131,7512,1
5131,7513,1
5131,7514,1
5132,5212,1
5132,7512,1
5132,7513,1
5132,7514,1
5141,5142,1
5151,5152,1
5151,5222,1
5151,5223,2
5151,5231,1
5151,5244,2
5151,5311,1
5151,5312,1
5151,5322,1
5151,5413,1
5151,5414,1
5151,6111,1
5151,7321,1
5151,7322,1
5151,9112,1
5152,5311,2
5152,5312,2
5152,5322,2
5152,7511,1
5152,7512,1
5152,7513,1
5152,7514,1
5152,9112,1
5152,9411,1
5153,7111,1
5153,7112,1
5153,7119,1
5153,7126,1
5153,7127,1
5153,8111,1
5153,8112,1
5153,8113,1
5153,8181,1
5153,8182,1
5153,8183,1
5153,8212,1
5153,8213,1
5153,8219,1
5153,8221,1
5153,8344,1
5169,5419,1
5211,5221,2
5211,5231,1
5211,8322,1
5212,7512,1
5212,7513,1
5212,7514,1
5221,5231,1
5221,8322,1
5222,5223,2
5222,5231,1
5222,5244,2
5222,5415,1
5222,6111,1
5222,7321,1
5222,7322,1
5223,5231,2
5223,5244,2
5223,5413,1
5223,5414,1
5223,6111,1
5223,7321,1
5223,7322,1
5231,5244,1
5231,5312,1
5231,5413,1
5231,5414,1
5241,5242,1
5241,5243,1
5241,5249,1
5241,6211,1
5241,7113,1
5241,7515,1
5241,7611,1
5241,7633,1
5242,5249,1
5242,7321,1
5242,8132,1
5243,6211,1
5243,7113,1
5243,7515,1
5243,7611,1
5243,7633,1
5244,5413,1
5244,5414,1
5244,6111,1
5244,7321,1
5244,7322,1
5311,5312,1
5311,5322,2
5311,7511,1
5311,7512,1
5311,7513,1
5311,7514,1
5311,9112,1
5311,9411,1
5312,5321,1
5312,5322,2
5312,9112,1
5321,5322,2
5321,5411,1
5321,5412,1
5322,7511,1
5322,7512,1
5322,7513,1
5322,7514,1
5322,9112,1
5322,9411,1
5411,5412,1
5413,5414,3
5413,6111,1
5414,6111,1
6111,6112,2
6111,6113,2
6111,6114,2
6111,6115,2
6111,6121,2
6111,6122,2
6111,6123,2
6111,6129,2
6111,6131,2
6111,6211,2
6111,6221,2
6111,6222,2
6111,6223,2
6111,6224,2
6111,6311,2
6111,6321,2
6111,6331,2
6111,7127,1
6111,7321,1
6111,7322,1
6112,6113,2
6112,6114,2
6112,6115,2
6112,6121,2
6112,6122,2
6112,6123,2
6112,6129,2
6112,6131,2
6112,6211,2
6112,6221,2
6112,6222,2
6112,6223,2
6112,6224,2
6112,6311,2
6112,6321,2
6112,6331,2
6113,6114,2
6113,6115,2
6113,6121,2
6113,6122,2
6113,6123,2
6113,6129,2
6113,6131,2
6113,6211,2
6113,6221,2
6113,6222,2
6113,6223,2
6113,6224,2
6113,6311,2
6113,6321,2
6113,6331,2
6114,6115,2
6114,6121,2
6114,6122,2
6114,6123,2
6114,6129,2
6114,6131,2
6114,6211,2
6114,6221,2
6114,6222,2
6114,6223,2
6114,6224,2
6114,6311,2
6114,6321,2
6114,6331,2
6115,6121,2
6115,6122,2
6115,6123,2
6115,6129,2
6115,6131,2
6115,6211,2
6115,6221,2
6115,6222,2
6115,6223,2
6115,6224,2
6115,6311,2
6115,6321,2
6115,6331,2
6121,6122,2
6121,6123,2
6121,6129,2
6121,6131,2
6121,6211,2
6121,6221,2
6121,6222,2
6121,6223,2
6121,6224,2
6121,6311,2
6121,6321,2
6121,6331,2
6122,6123,2
6122,6129,2
6122,6131,2
6122,6211,2
6122,6221,2
6122,6222,2
6122,6223,2
6122,6224,2
6122,6311,2
6122,6321,2
6122,6331,2
6123,6129,2
6123,6131,2
6123,6211,2
6123,6221,2
6123,6222,2
6123,6223,2
6123,6224,2
6123,6311,2
6123,6321,2
6123,6331,2
6129,6131,2
6129,6211,2
6129,6221,2
6129,6222,2
6129,6223,2
6129,6224,2
6129,6311,2
6129,6321,2
6129,6331,2
6131,6211,2
6131,6221,2
6131,6222,2
6131,6223,2
6131,6224,2
6131,6311,2
6131,6321,2
6131,6331,2
6211,6221,2
6211,6222,2
6211,6223,2
6211,6224,2
6211,6311,2
6211,6321,2
6211,6331,2
6211,7113,1
6211,7515,1
6211,7611,1
6211,7633,1
6221,6222,2
6221,6223,2
6221,6224,2
6221,6311,2
6221,6321,2
6221,6331,2
6222,6223,2
6222,6224,2
6222,6311,2
6222,6321,2
6222,6331,2
6223,6224,2
6223,6311,2
6223,6321,2
6223,6331,2
6224,6311,2
6224,6321,2
6224,6331,2
6311,6321,2
6311,6331,2
6321,6331,2
7111,7112,3
7111,7113,1
7111,7114,1
7111,7115,1
7111,7119,2
7111,7121,1
7111,7122,1
7111,7123,1
7111,7124,2
7111,7126,2
7111,7127,1
7111,7131,1
7111,7132,1
7111,7212,2
7111,7213,2
7111,7214,1
7111,7233,1
7111,7234,1
7111,7239,1
7111,7411,1
7111,7412,1
7111,7413,1
7111,7421,1
7111,7422,1
7111,7612,1
7111,8212,1
7112,7113,1
7112,7114,1
7112,7115,1
7112,7119,2
7112,7121,1
7112,7122,1
7112,7123,1
7112,7124,2
7112,7126,2
7112,7127,1
7112,7131,1
7112,7132,1
7112,7212,2
7112,7213,2
7112,7214,1
7112,7233,1
7112,7234,1
7112,7239,1
7112,7411,1
7112,7412,1
7112,7413,1
7112,7421,1
7112,7422,1
7112,7612,1
7112,8212,1
7113,7114,3
7113,7115,2
7113,7119,2
7113,7121,2
7113,7122,2
7113,7123,2
7113,7124,2
7113,7126,2
7113,7131,2
7113,7132,2
7113,7212,1
7113,7213,1
7113,7214,2
7113,7515,1
7113,7611,1
7113,7612,1
7113,7633,1
7113,7634,1
7113,8111,1
7113,8112,1
7113,8113,1
7113,8114,1
7113,8121,1
7113,8122,1
7113,8131,1
7113,8132,1
7113,8141,1
7113,8142,1
7113,8143,1
7113,8151,1
7113,8152,1
7113,8153,1
7113,8154,1
7113,8155,1
7113,8156,1
7113,8157,1
7113,8159,1
7113,8161,1
7113,8171,1
7113,8172,1
7113,8173,1
7113,8181,1
7113,8182,1
7113,8183,1
7113,8189,1
7113,8211,1
7113,9312,1
7113,9313,1
7114,7115,1
7114,7119,2
7114,7121,2
7114,7122,2
7114,7123,2
7114,7124,2
7114,7126,2
7114,7131,2
7114,7132,2
7114,7212,1
7114,7213,1
7114,7214,2
7114,7612,1
7114,7634,1
7114,8111,1
7114,8112,1
7114,8113,1
7114,8114,1
7114,8121,1
7114,8122,1
7114,8131,1
7114,8132,1
7114,8141,1
7114,8142,1
7114,8143,1
7114,8151,1
7114,8152,1
7114,8153,1
7114,8154,1
7114,8155,1
7114,8156,1
7114,8157,1
7114,8159,1
7114,8161,1
7114,8171,1
7114,8172,1
7114,8173,1
7114,8181,1
7114,8182,1
7114,8183,1
7114,8189,1
7114,8211,1
7114,9312,1
7114,9313,1
7115,7119,1
7115,7121,1
7115,7122,1
7115,7123,1
7115,7124,1
7115,7126,1
7115,7131,1
7115,7132,1
7115,7212,1
7115,7213,1
7115,7214,1
7115,7612,1
7119,7121,2
7119,7122,2
7119,7123,2
7119,7124,2
7119,7126,3
7119,7131,2
7119,7132,2
7119,7212,1
7119,7213,1
7119,7214,2
7119,7612,1
7119,9312,1
7119,9313,1
7121,7122,2
7121,7123,2
7121,7124,2
7121,7126,2
7121,7131,2
7121,7132,2
7121,7212,1
7121,7213,1
7121,7214,2
7121,7612,1
7121,9312,1
7121,9313,1
7122,7123,2
7122,7124,2
7122,7126,2
7122,7131,2
7122,7132,2
7122,7212,1
7122,7213,1
7122,7214,2
7122,7612,1
7122,9312,1
7122,9313,1
7123,7124,2
7123,7126,2
7123,7131,2
7123,7132,2
7123,7212,1
7123,7213,1
7123,7214,2
7123,7612,1
7123,9312,1
7123,9313,1
7124,7126,2
7124,7127,1
7124,7131,2
7124,7132,2
7124,7212,2
7124,7213,2
7124,7214,2
7124,7233,1
7124,7234,1
7124,7239,1
7124,7411,1
7124,7412,1
7124,7413,1
7124,7421,1
7124,7422,1
7124,7612,1
7124,8212,1
7124,9312,1
7124,9313,1
7125,7127,1
7125,7223,1
7125,7224,1
7125,7311,2
7125,7312,2
7125,7313,2
7125,7624,1
7125,8153,1
7125,8154,1
7125,8155,1
7125,8156,1
7125,8157,1
7125,8159,1
7125,8161,1
7125,8171,1
7125,8172,1
7125,8173,1
7125,8181,1
7125,8189,1
7125,8211,1
7125,8213,1
7125,8219,1
7126,7131,2
7126,7132,2
7126,7212,2
7126,7213,2
7126,7214,2
7126,7612,1
7126,9312,1
7126,9313,1
7127,7212,1
7127,7213,1
7127,7221,1
7127,7222,1
7127,7231,1
7127,7232,1
7127,7233,2
7127,7234,2
7127,7239,2
7127,7311,2
7127,7312,2
7127,7313,1
7127,7411,1
7127,7412,1
7127,7413,1
7127,7421,1
7127,7422,1
7127,7624,2
7127,8111,1
7127,8112,1
7127,8113,1
7127,8181,1
7127,8182,1
7127,8183,1
7127,8189,1
7127,8211,1
7127,8212,2
7127,8213,2
7127,8219,2
7127,8221,1
7127,8344,1
7131,7132,3
7131,7212,1
7131,7213,1
7131,7214,2
7131,7612,1
7131,9312,1
7131,9313,1
7132,7212,1
7132,7213,1
7132,7214,2
7132,7612,1
7132,9312,1
7132,9313,1
7211,7212,1
7211,7213,1
7211,7221,2
7211,7222,2
7211,7223,1
7211,7224,1
7211,7613,1
7211,8112,1
7211,8113,1
7211,8114,1
7211,8121,1
7211,8122,1
7211,8131,1
7211,8132,1
7211,8141,1
7211,8142,1
7211,8143,1
7211,8151,1
7211,8152,1
7211,8153,1
7211,8154,1
7211,8155,1
7211,8156,1
7211,8157,1
7211,8159,1
7211,8161,1
7211,8171,1
7211,8172,1
7211,8173,1
7211,8181,1
7211,8182,1
7211,8183,1
7211,8189,1
7211,8221,1
7212,7213,5
7212,7214,2
7212,7221,1
7212,7222,1
7212,7233,1
7212,7234,1
7212,7239,1
7212,7324,1
7212,7411,1
7212,7412,1
7212,7413,1
7212,7421,1
7212,7422,1
7212,7612,1
7212,8212,1
7213,7214,2
7213,7221,1
7213,7222,1
7213,7233,1
7213,7234,1
7213,7239,1
7213,7324,1
7213,7411,1
7213,7412,1
