"","code","skills","skill_type"
"2913",5321,"Social Perceptivenesss","basic_skills"
"2914",5321,"Monitoring","basic_skills"
"2915",5321,"Nursing","specific_skills"
"2916",5321,"Patient Care","specific_skills"
"2917",5321,"Home Care","specific_skills"
"2918",5321,"Phlebotomy","specific_skills"
"2919",5321,"First Aid","specific_skills"
"2920",5321,"Service Orientation","basic_skills"
"2921",5321,"Coordination","basic_skills"
"2922",5321,"Critical Thinking","basic_skills"
"2923",5321,"Decision Making","basic_skills"
"2924",5321,"Writing","basic_skills"
"2925",5322,"Service Orientation","basic_skills"
"2926",5322,"Social Perceptivenesss","basic_skills"
"2927",5322,"Active Listening","basic_skills"
"2928",5322,"Speaking","basic_skills"
"2929",5322,"Monitoring","basic_skills"
"2930",5322,"Housekeeping","specific_skills"
"2931",5322,"Cooking","specific_skills"
"2932",5322,"Nursing","specific_skills"
"2933",5322,"Home Care","specific_skills"
"2934",5411,"Critical Thinking","basic_skills"
"2935",5411,"Monitoring","basic_skills"
"2936",5411,"Speaking","basic_skills"
"2937",5411,"Active Listening","basic_skills"
"2938",5411,"Complex Problem Solving","basic_skills"
"2939",5411,"First Aid","specific_skills"
"2940",5412,"Active Listening","basic_skills"
"2941",5412,"Critical Thinking","basic_skills"
"2942",5412,"Speaking","basic_skills"
"2943",5412,"Social Perceptivenesss","basic_skills"
"2944",5412,"Negotiation","basic_skills"
"2945",5412,"First Aid","specific_skills"
"2946",5413,"Social Perceptivenesss","basic_skills"
"2947",5413,"Speaking","basic_skills"
"2948",5413,"Active Listening","basic_skills"
"2949",5413,"Monitoring","basic_skills"
"2950",5413,"Critical Thinking","basic_skills"
"2951",5413,"Supervisory Skills","specific_skills"
"2952",5413,"Crisis Management","specific_skills"
"2953",5413,"Data Entry","specific_skills"
"2954",5414,"Coordination","basic_skills"
"2955",5414,"Speaking","basic_skills"
"2956",5414,"Active Listening","basic_skills"
"2957",5414,"Monitoring","basic_skills"
"2958",5414,"Critical Thinking","basic_skills"
"2959",5414,"Supervisory Skills","specific_skills"
"2960",5414,"Crisis Management","specific_skills"
"2961",5414,"Data Entry","specific_skills"
"2962",5414,"Decision Making","basic_skills"
"2963",5415,"Active Listening","basic_skills"
"2964",5415,"Critical Thinking","basic_skills"
"2965",5415,"Speaking","basic_skills"
"2966",5415,"Reading Comprehension","basic_skills"
"2967",5415,"Social Perceptivenesss","basic_skills"
"2968",5415,"Administration Management","specific_skills"
"2969",5419,"Monitoring","basic_skills"
"2970",5419,"Speaking","basic_skills"
"2971",5419,"Social Perceptivenesss","basic_skills"
"2972",5419,"Service Orientation","basic_skills"
"2973",5419,"Active Listening","basic_skills"
"2974",5419,"Conflict Management","specific_skills"
"2975",5419,"Traffic Management","specific_skills"
"2976",5419,"Critical Thinking","basic_skills"
"2977",5419,"Reading Comprehension","basic_skills"
"2978",5419,"Decision Making","basic_skills"
"2979",5419,"Active Learning","basic_skills"
"2980",5419,"Complex Problem Solving","basic_skills"
"2981",5419,"Writing","basic_skills"
"2982",5419,"Coordination","basic_skills"
"2983",6111,"Self Motivation","basic_skills"
"2984",6111,"Space Planning","basic_skills"
"2985",6111,"Time Management","basic_skills"
"2986",6111,"Farm Machinery","specific_skills"
"2987",6111,"Mechanical And Repairing Skills","specific_skills"
"2988",6111,"Equipment Selection","specific_skills"
"2989",6111,"Problem Solving","basic_skills"
"2990",6111,"Management","basic_skills"
"2991",6111,"Sales","basic_skills"
"2992",6111,"Microsoft Excel","specific_skills"
"2993",6111,"Microsoft Office","specific_skills"
"2994",6111,"Troubleshooting","specific_skills"
"2995",6111,"Supervisory Skills","specific_skills"
"2996",6111,"Farming Skills","specific_skills"
"2997",6111,"Budgeting","specific_skills"
"2998",6111,"Financial Management","specific_skills"
"2999",6111,"Communication","basic_skills"
"3000",6111,"Complex Problem Solving","basic_skills"
"3001",6112,"Problem Solving","basic_skills"
"3002",6112,"Management","basic_skills"
"3003",6112,"Sales","basic_skills"
"3004",6112,"Farm Machinery","specific_skills"
"3005",6112,"Mechanical And Repairing Skills","specific_skills"
"3006",6113,"Problem Solving","basic_skills"
"3007",6113,"Management","basic_skills"
"3008",6113,"Sales","basic_skills"
"3009",6113,"Farm Machinery","specific_skills"
"3010",6113,"Mechanical And Repairing Skills","specific_skills"
"3011",6114,"Problem Solving","basic_skills"
"3012",6114,"Management","basic_skills"
"3013",6114,"Sales","basic_skills"
"3014",6114,"Farm Machinery","specific_skills"
"3015",6114,"Mechanical And Repairing Skills","specific_skills"
"3016",6115,"Problem Solving","basic_skills"
"3017",6115,"Management","basic_skills"
"3018",6115,"Sales","basic_skills"
"3019",6115,"Farm Machinery","specific_skills"
"3020",6115,"Mechanical And Repairing Skills","specific_skills"
"3021",6121,"Problem Solving","basic_skills"
"3022",6121,"Management","basic_skills"
"3023",6121,"Basic Livestock","basic_skills"
"3024",6121,"Sales","basic_skills"
"3025",6121,"Farm Machinery","specific_skills"
"3026",6121,"Mechanical And Repairing Skills","specific_skills"
"3027",6122,"Problem Solving","basic_skills"
"3028",6122,"Management","basic_skills"
"3029",6122,"Basic Livestock","basic_skills"
"3030",6122,"Sales","basic_skills"
"3031",6122,"Farm Machinery","specific_skills"
"3032",6122,"Mechanical And Repairing Skills","specific_skills"
"3033",6123,"Problem Solving","basic_skills"
"3034",6123,"Basic Livestock","basic_skills"
"3035",6123,"Farm Machinery","specific_skills"
"3036",6123,"Mechanical And Repairing Skills","specific_skills"
"3037",6129,"Problem Solving","basic_skills"
"3038",6129,"Basic Livestock","basic_skills"
"3039",6129,"Farm Machinery","specific_skills"
"3040",6129,"Mechanical And Repairing Skills","specific_skills"
"3041",6131,"Problem Solving","basic_skills"
"3042",6131,"Basic Livestock","basic_skills"
"3043",6131,"Farm Machinery","specific_skills"
"3044",6131,"Mechanical And Repairing Skills","specific_skills"
"3045",6211,"Problem Solving","basic_skills"
"3046",6211,"Basic Livestock","basic_skills"
"3047",6211,"Farm Machinery","specific_skills"
"3048",6211,"Mechanical And Repairing Skills","specific_skills"
"3049",6211,"Testing Skills","specific_skills"
"3050",6221,"Problem Solving","basic_skills"
"3051",6221,"Basic Livestock","basic_skills"
"3052",6221,"Farm Machinery","specific_skills"
"3053",6221,"Mechanical And Repairing Skills","specific_skills"
"3054",6222,"Problem Solving","basic_skills"
"3055",6222,"Sales","basic_skills"
"3056",6222,"Farm Machinery","specific_skills"
"3057",6222,"Mechanical And Repairing Skills","specific_skills"
"3058",6223,"Problem Solving","basic_skills"
"3059",6223,"Sales","basic_skills"
"3060",6223,"Farm Machinery","specific_skills"
"3061",6223,"Mechanical And Repairing Skills","specific_skills"
"3062",6224,"Problem Solving","basic_skills"
"3063",6224,"Sales","basic_skills"
"3064",6224,"Farm Machinery","specific_skills"
"3065",6224,"Mechanical And Repairing Skills","specific_skills"
"3066",6311,"Problem Solving","basic_skills"
"3067",6311,"Sales","basic_skills"
"3068",6311,"Farm Machinery","specific_skills"
"3069",6311,"Mechanical And Repairing Skills","specific_skills"
"3070",6321,"Problem Solving","basic_skills"
"3071",6321,"Sales","basic_skills"
"3072",6321,"Farm Machinery","specific_skills"
"3073",6321,"Mechanical And Repairing Skills","specific_skills"
"3074",6331,"Problem Solving","basic_skills"
"3075",6331,"Sales","basic_skills"
"3076",6331,"Farm Machinery","specific_skills"
"3077",6331,"Mechanical And Repairing Skills","specific_skills"
"3078",7111,"Handling And Moving Objects","basic_skills"
"3079",7111,"Communication","basic_skills"
"3080",7111,"Carpentry","specific_skills"
"3081",7111,"Electrical Wiring","specific_skills"
"3082",7111,"Plumbing","specific_skills"
"3083",7112,"Handling And Moving Objects","basic_skills"
"3084",7112,"Communication","basic_skills"
"3085",7112,"Carpentry","specific_skills"
"3086",7112,"Electrical Wiring","specific_skills"
"3087",7112,"Plumbing","specific_skills"
"3088",7113,"Handling And Moving Objects","basic_skills"
"3089",7113,"Coordination","basic_skills"
"3090",7113,"Teamwork","basic_skills"
"3091",7113,"Carpentry","specific_skills"
"3092",7113,"Work Safety","specific_skills"
"3093",7113,"Construction","specific_skills"
"3094",7113,"Sculpting","specific_skills"
"3095",7113,"Testing Skills","specific_skills"
"3096",7114,"Handling And Moving Objects","basic_skills"
"3097",7114,"Carpentry","specific_skills"
"3098",7114,"Work Safety","specific_skills"
"3099",7114,"Construction","specific_skills"
"3100",7114,"Coordination","basic_skills"
"3101",7114,"Monitoring","basic_skills"
"3102",7114,"Time Management","basic_skills"
"3103",7115,"Handling And Moving Objects","basic_skills"
"3104",7115,"Carpentry","specific_skills"
"3105",7115,"Woodworking","specific_skills"
"3106",7115,"Sculpting","specific_skills"
"3107",7119,"Handling And Moving Objects","basic_skills"
"3108",7119,"Carpentry","specific_skills"
"3109",7119,"Plumbing","specific_skills"
"3110",7119,"Construction","specific_skills"
"3111",7121,"Handling And Moving Objects","basic_skills"
"3112",7121,"Carpentry","specific_skills"
"3113",7121,"Construction","specific_skills"
"3114",7122,"Handling And Moving Objects","basic_skills"
"3115",7122,"Carpentry","specific_skills"
"3116",7122,"Construction","specific_skills"
"3117",7123,"Handling And Moving Objects","basic_skills"
"3118",7123,"Coordination","basic_skills"
"3119",7123,"Carpentry","specific_skills"
"3120",7123,"Construction","specific_skills"
"3121",7124,"Handling And Moving Objects","basic_skills"
"3122",7124,"Coordination","basic_skills"
"3123",7124,"Carpentry","specific_skills"
"3124",7124,"Construction","specific_skills"
"3125",7124,"Electrical Wiring","specific_skills"
"3126",7125,"Coordination","basic_skills"
"3127",7125,"Measurement","specific_skills"
"3128",7125,"Operation And Control","specific_skills"
"3129",7125,"Installation","specific_skills"
"3130",7126,"Coordination","basic_skills"
"3131",7126,"Carpentry","specific_skills"
"3132",7126,"Pipe Welding","specific_skills"
"3133",7126,"Plumbing","specific_skills"
"3134",7126,"Construction","specific_skills"
"3135",7127,"Coordination","basic_skills"
"3136",7127,"Handling And Moving Objects","basic_skills"
"3137",7127,"Electrical Wiring","specific_skills"
"3138",7127,"Troubleshooting","specific_skills"
"3139",7127,"Equipment Maintenance","specific_skills"
"3140",7127,"Repairing","specific_skills"
"3141",7127,"Installation","specific_skills"
"3142",7131,"Handling And Moving Objects","basic_skills"
"3143",7131,"Coordination","basic_skills"
"3144",7131,"Blasting And Painting","specific_skills"
"3145",7131,"Carpentry","specific_skills"
"3146",7131,"Construction","specific_skills"
"3147",7132,"Handling And Moving Objects","basic_skills"
"3148",7132,"Coordination","basic_skills"
"3149",7132,"Blasting And Painting","specific_skills"
"3150",7132,"Carpentry","specific_skills"
"3151",7132,"Construction","specific_skills"
"3152",7133,"Communication","basic_skills"
"3153",7133,"Coordination","basic_skills"
"3154",7211,"Handling And Moving Objects","basic_skills"
"3155",7211,"Coordination","basic_skills"
"3156",7211,"Communication","basic_skills"
"3157",7211,"Welding","specific_skills"
"3158",7211,"Machine Operation","specific_skills"
"3159",7212,"Coordination","basic_skills"
"3160",7212,"Handling And Moving Objects","basic_skills"
"3161",7212,"Welding","specific_skills"
"3162",7212,"Pipe Welding","specific_skills"
"3163",7212,"Carpentry","specific_skills"
"3164",7212,"Electrical Wiring","specific_skills"
"3165",7212,"Brazing","specific_skills"
"3166",7213,"Coordination","basic_skills"
"3167",7213,"Handling And Moving Objects","basic_skills"
"3168",7213,"Welding","specific_skills"
"3169",7213,"Pipe Welding","specific_skills"
"3170",7213,"Carpentry","specific_skills"
"3171",7213,"Electrical Wiring","specific_skills"
"3172",7213,"Brazing","specific_skills"
"3173",7214,"Coordination","basic_skills"
"3174",7214,"Handling And Moving Objects","basic_skills"
"3175",7214,"Structure Welding","specific_skills"
"3176",7214,"Carpentry","specific_skills"
"3177",7214,"Brazing","specific_skills"
"3178",7214,"Construction","specific_skills"
"3179",7215,"Active Listening","basic_skills"
"3180",7215,"Coordination","basic_skills"
"3181",7215,"Critical Thinking","basic_skills"
"3182",7215,"Monitoring","basic_skills"
"3183",7215,"Cabling","specific_skills"
"3184",7221,"Coordination","basic_skills"
"3185",7221,"Handling And Moving Objects","basic_skills"
"3186",7221,"Repairing","specific_skills"
"3187",7221,"Welding","specific_skills"
"3188",7221,"Machine Operation","specific_skills"
"3189",7222,"Coordination","basic_skills"
"3190",7222,"Handling And Moving Objects","basic_skills"
"3191",7222,"Repairing","specific_skills"
"3192",7222,"Welding","specific_skills"
"3193",7222,"Machine Operation","specific_skills"
"3194",7223,"Coordination","basic_skills"
"3195",7223,"Handling And Moving Objects","basic_skills"
"3196",7223,"Machine Operation","specific_skills"
"3197",7223,"Measurement","specific_skills"
"3198",7224,"Coordination","basic_skills"
"3199",7224,"Handling And Moving Objects","basic_skills"
"3200",7224,"Machine Operation","specific_skills"
"3201",7224,"Measurement","specific_skills"
"3202",7231,"Problem Solving","basic_skills"
"3203",7231,"Critical Thinking","basic_skills"
"3204",7231,"Engine Repair","specific_skills"
"3205",7231,"Mechanical Maintenance","specific_skills"
"3206",7231,"Repairing","specific_skills"
"3207",7232,"Problem Solving","basic_skills"
"3208",7232,"Critical Thinking","basic_skills"
"3209",7232,"Engine Repair","specific_skills"
"3210",7232,"Mechanical Maintenance","specific_skills"
"3211",7232,"Repairing","specific_skills"
"3212",7233,"Problem Solving","basic_skills"
"3213",7233,"Critical Thinking","basic_skills"
"3214",7233,"Engine Repair","specific_skills"
"3215",7233,"Mechanical Maintenance","specific_skills"
"3216",7233,"Repairing","specific_skills"
"3217",7233,"Electrical Wiring","specific_skills"
"3218",7234,"Service Orientation","basic_skills"
"3219",7234,"Complex Problem Solving","basic_skills"
"3220",7234,"Critical Thinking","basic_skills"
"3221",7234,"Mechanical Maintenance","specific_skills"
"3222",7234,"Repairing","specific_skills"
"3223",7234,"Electrical Wiring","specific_skills"
"3224",7239,"Service Orientation","basic_skills"
"3225",7239,"Complex Problem Solving","basic_skills"
"3226",7239,"Critical Thinking","basic_skills"
"3227",7239,"Engine Repair","specific_skills"
"3228",7239,"Mechanical Maintenance","specific_skills"
"3229",7239,"Repairing","specific_skills"
"3230",7239,"Electrical Wiring","specific_skills"
"3231",7311,"Service Orientation","basic_skills"
"3232",7311,"Complex Problem Solving","basic_skills"
"3233",7311,"Critical Thinking","basic_skills"
"3234",7311,"Measurement","specific_skills"
"3235",7311,"Installation","specific_skills"
"3236",7311,"Repairing","specific_skills"
"3237",7312,"Problem Solving","basic_skills"
"3238",7312,"Critical Thinking","basic_skills"
"3239",7312,"Measurement","specific_skills"
"3240",7312,"Installation","specific_skills"
"3241",7312,"Repairing","specific_skills"
"3242",7313,"Service Orientation","basic_skills"
"3243",7313,"Complex Problem Solving","basic_skills"
"3244",7313,"Critical Thinking","basic_skills"
"3245",7313,"Measurement","specific_skills"
"3246",7313,"Installation","specific_skills"
"3247",7313,"Problem Solving","basic_skills"
"3248",7314,"Service Orientation","basic_skills"
"3249",7314,"Complex Problem Solving","basic_skills"
"3250",7314,"Critical Thinking","basic_skills"
"3251",7315,"Communication","basic_skills"
"3252",7315,"Complex Problem Solving","basic_skills"
"3253",7315,"Reading Comprehension","basic_skills"
"3254",7315,"Critical Thinking","basic_skills"
"3255",7316,"Communication","basic_skills"
"3256",7316,"Complex Problem Solving","basic_skills"
"3257",7316,"Reading Comprehension","basic_skills"
"3258",7316,"Critical Thinking","basic_skills"
"3259",7317,"Communication","basic_skills"
"3260",7317,"Problem Solving","basic_skills"
"3261",7318,"Communication","basic_skills"
"3262",7318,"Problem Solving","basic_skills"
"3263",7318,"Service Orientation","basic_skills"
"3264",7318,"Sewing","specific_skills"
"3265",7319,"Communication","basic_skills"
"3266",7319,"Problem Solving","basic_skills"
"3267",7319,"Service Orientation","basic_skills"
"3268",7319,"Sewing","specific_skills"
"3269",7321,"Active Listening","basic_skills"
"3270",7321,"Monitoring","basic_skills"
"3271",7321,"Speaking","basic_skills"
"3272",7321,"Time Management","basic_skills"
"3273",7321,"Photo Editing","specific_skills"
"3274",7321,"Graphic Design","specific_skills"
"3275",7321,"Microsoft Office","specific_skills"
"3276",7321,"Adobe Photoshop","specific_skills"
"3277",7322,"Active Listening","basic_skills"
"3278",7322,"Monitoring","basic_skills"
"3279",7322,"Speaking","basic_skills"
"3280",7322,"Time Management","basic_skills"
"3281",7322,"Sketching","specific_skills"
"3282",7322,"Adobe Photoshop","specific_skills"
"3283",7322,"Microsoft Office","specific_skills"
"3284",7322,"Printer Repair","specific_skills"
"3285",7323,"Active Listening","basic_skills"
"3286",7323,"Monitoring","basic_skills"
"3287",7323,"Speaking","basic_skills"
"3288",7323,"Time Management","basic_skills"
"3289",7324,"Active Listening","basic_skills"
"3290",7324,"Monitoring","basic_skills"
"3291",7324,"Speaking","basic_skills"
"3292",7324,"Time Management","basic_skills"
"3293",7324,"Brazing","specific_skills"
"3294",7324," Sculpting","specific_skills"
"3295",7324,"Photography","specific_skills"
"3296",7411,"Teamwork","basic_skills"
"3297",7411,"Problem Solving","basic_skills"
"3298",7411,"Communication","basic_skills"
"3299",7411,"Active Listening","basic_skills"
"3300",7411,"Mechanical & Electrical","specific_skills"
"3301",7411,"Electrical Troubleshooting","specific_skills"
"3302",7411,"Electrical Wiring","specific_skills"
"3303",7412,"Teamwork","basic_skills"
"3304",7412,"Problem Solving","basic_skills"
"3305",7412,"Communication","basic_skills"
"3306",7412,"Active Listening","basic_skills"
"3307",7412,"Mechanical & Electrical","specific_skills"
"3308",7412,"Electrical Troubleshooting","specific_skills"
"3309",7412,"Electrical Wiring","specific_skills"
"3310",7413,"Teamwork","basic_skills"
"3311",7413,"Problem Solving","basic_skills"
"3312",7413,"Communication","basic_skills"
"3313",7413,"Active Listening","basic_skills"
"3314",7413,"Mechanical & Electrical","specific_skills"
"3315",7413,"Electrical Troubleshooting","specific_skills"
"3316",7413,"Electrical Wiring","specific_skills"
"3317",7413,"Cabling","specific_skills"
"3318",7421,"Teamwork","basic_skills"
"3319",7421,"Problem Solving","basic_skills"
"3320",7421,"Communication","basic_skills"
"3321",7421,"Active Listening","basic_skills"
"3322",7421,"Mechanical & Electrical","specific_skills"
"3323",7421,"Electrical Troubleshooting","specific_skills"
"3324",7421,"Electrical Wiring","specific_skills"
"3325",7421,"Cabling","specific_skills"
"3326",7422,"Teamwork","basic_skills"
"3327",7422,"Problem Solving","basic_skills"
"3328",7422,"Communication","basic_skills"
"3329",7422,"Active Listening","basic_skills"
"3330",7422,"Mechanical & Electrical","specific_skills"
"3331",7422,"Electrical Troubleshooting","specific_skills"
"3332",7422,"Electrical Wiring","specific_skills"
"3333",7422,"Cabling","specific_skills"
